year_received,donor_country,value_usd,gift_description
2014,United Kingdom,736.31,"Limited-edition print, title: Celtic Approach. Cufflinks of the Celtic Manor Resort. 9'' x 14'' x 14'' basket of woven wood. Book, title: ``Collected Poems 1934- 1953'' by Dylan Thomas. Package of sea salt. 8'' x 6'' fabric personal journal. Computer USB accessory. 88'' x 68'' blanket with red and black peony pattern. Four coasters, black with four gray symbols. Rec'd--9/5/ 2014. Est. Value-- $736.31. Disposition-- National Archives and Records Administration. Perishable items handled pursuant to United States Secret Service policy."
2014,China,450.0,Olive green ceramic vase with a crisscross floral pattern and matching lid set on a varnished brown wooden stand. Rec'd--9/22/ 2014. Est. Value-- $450.00. Disposition-- National Archives and Records Administration.
2015,Brunei,1400.0,"Octagonal box of polished silver featuring a floral pattern and the Emblem of Brunei Darussalam set on a pedestal under glass. Rec'd--9/ 25/2015 Est. Value-- $1,400.00. Disposition--National Archives and Records Administration."
2014,China,565.58,"Porcelain vase with a blue and white floral pattern set on a dark brown wooden base. CD collection, title: Elegant Sound of China. Rec'd--10/7/ 2014. Est. Value-- $565.58. Disposition-- National Archives and Records Administration."
2014,China,8105.96,"Two 34'' x 34'' x 17'' half tables, painted black and gold, with images of pheasants in a natural setting. 49'' x 61'' framed painting in black, white, and gray of a mountain scene and small structures. Commemorative stamp set mounted on eight screen panels, wrapped in silk-floss sheets, and held in a dark wooden case. 83'' x 83'' x 150'' cloisonne pot themed ``Peace Across Four Seas,'' set on a wood base. Navy blue silk robe with fuchsia lining and floral embroidery inscribed with the APEC logo and includes pockets and a belt. Painting on a scroll depicting scenes of Beijing past and present set on a stand. Two tablet computers, each with case. Red and white cloisonne style fountain pen and signing pen. Black leather computer bag stamped with APEC logo. Teal and black silk jacket with simulated inner jacket and four buttons. Maroon and black silk jacket with simulated inner jacket and four buttons. Cream color silk Nehru shirt. Rec'd--11/7/2014. Est. Value--$8,105.96. Disposition--National Archives and Records Administration."
2014,Myanmar (Burma),2168.0,"Black velvet flip flop sandals. Infinity scarf with burgundy, gray, and white stripes. Infinity scarf with silver and light blue stripes. Two white dress shirts with pocket. Off-white tunic with long sleeves, pockets, and knotted straps in front. Black tunic with long sleeves, pockets, and knotted straps in front. Two- toned blue cashmere shawl with teal embroidery. Dress shirt in shades of purple silk. Teal dress shirt with fuchsia embroidery striping. Rec'd--11/8/ 2014. Est. Value-- $2,168.00. Disposition--National Archives and Records Administration."
2014,Myanmar (Burma),2925.0,"30'' x 40'' painting on fiber board, facsimile of a mural in Myinkaba Kubyauk-gyi Temple. 29'' x 35'' framed painting of the head and shoulders of President Obama, wearing a suit and gazing upward. 12'' x 8'' model of a Burmese harp made of silver. Brown leatherette briefcase with zippered top, stamped ``Myanmar 2014.'' Book, title: Bamar Snacks Volumes 1 and 2. Booklet, title: ASEAN Summit Leaders. Book, title: Friendly Myanmar. 2014 calendar. Black ballpoint pen. Silver- tone keychain. Business card case. Notebook. Fountain pen with white gold and snowflake emblem. Rec'd--11/9/2014. Est. Value--$2,925.00. Disposition--National Archives and Records Administration."
2014,Myanmar (Burma),465.0,3'' x 6.5'' x 4.5'' silver box with hinged lid depicting a royal figure surrounded by five attendants. Rec'd--11/14/2014. Est. Value--$465.00. Disposition--National Archives and Records Administration.
2014,Czechia,650.0,27'' x 30'' framed photograph of former Czech President Vaclav Havel. Rec'd--11/18/ 2014. Est. Value-- $650.00. Disposition-- National Archives and Records Administration.
2014,Pakistan,495.0,Silver bowl set on a wooden pedestal. White pashmina scarf with pink and purple flowers. Rec'd--11/19/ 2014. Est. Value-- $495.00. Disposition-- National Archives and Records Administration.
2014,Brunei,1277.89,"Three 4'' 5'' and 6'' in diameter nesting bowls of clear glass crystal shaped like a spinning top. Four 4'' height x 3'' in diameter rocks glasses shaped like a spinning top. 10'' x 10'' x 15'' cheese tray made of walnut. Book, title: In Color, by Ansel Adams. Book, title: People You'd Like to Know. Book, title: Unlikely Heroes. Automatic tea infuser in penguin shape with timer. Chess set of wooden board and pieces. Twelve scented votive candles. Botanic candle of Saffron de Bois. Scented oil diffuser. 24'' x 15'' x 10'' deep purple snakeskin design storage trunk with silver-tone fastener and handles. Rec'd--12/ 1/2014. Est. Value-- $1,277.89. Disposition--National Archives and Records Administration."
2014,Jordan,490.0,13'' wood box decorated with mosaic pattern of gray and beige tiles and gold-tone crown. Rec'd--12/4/2014. Est. Value--$490.00. Disposition--National Archives and Records Administration.
2014,nan,888.0,"Framed, matted, and signed photographic portrait of Prince William. Rec'd--12/8/ 2014. Est. Value-- $888.00. Disposition-- National Archives and Records Administration."
2014,Brunei,1205.0,"Two 20'' x 15.5'' and 18'' x 30'' wooden trays coated with green and white resin in a floral pattern. Rec'd--12/22/2014. Est. Value--$1,205.00. Disposition--National Archives and Records Administration."
2014,Algeria,475.78,Box of dates. Twelve bottles of wine. Rec'd--12/23/2014. Est. Value--$475.78. Disposition--National Archives and Records Administration.
2013,St. Vincent & Grenadines,590.0,6'' amber glass sculpture of a fish splashing out of water. Rec'd--10/6/ 2013. Est. Value-- $590.00. Disposition-- National Archives and Records Administration.
2014,Madagascar,696.0,Gold pin in the shape of a bull's head with three eyes made of gemstones. 8' black scarf with gold thread embroidery. Gold tie pin with rectangular sapphire gem. Rec'd--8/ 4/2014. Est. Value-- $696.00. Disposition-- National Archives and Records Administration.
2014,Mauritius,900.0,Two 14'' x 18'' paintings of a beach scene in vivid color. Rec'd--8/4/2014. Est. Value--$900.00. Disposition--National Archives and Records Administration.
2014,Comoros,475.0,"Two 10'' x 5'' x 3'' boxes of carved wood, one with red velvet lining, one with purple velvet lining. Various whole spices and oils. Black scarf with white and golden printed design. Framed painting of the islands of the Union of Comoros with individual cities and a wooden fish attached. Rec'd--8/4/ 2014. Est. Value-- $475.00. Disposition-- National Archives and Records Administration. Perishable items handled pursuant to United States Secret Service policy."
2014,Mali,515.0,Two chiwara (male and female) mounted on patterned black fabric background. Two black masks mounted on painting of tan and orange landscape and black fabric. Rec'd--8/ 9/2014. Est. Value-- $515.00. Disposition-- National Archives and Records Administration.
2014,Peru,750.0,Wood statue of a man and woman dancing in jewel-ornamented formal wear. Wood statue with gold inlay and metal decoration. Rec'd--9/23/2014. Est. Value--$750.00. Disposition--National Archives and Records Administration.
2014,India,7385.929999999999,"Digital recordings, titles: ``Visit of Reverend Martin Luther King to India,'' ``Visit of Mrs. Coretta Scott King to Accept Jawaharlal Nehru Award for International Understanding to Reverend Martin Luther King (Posthumously) for the Year 1966 in January, 1969,'' and ``The Spirit of Mahatma Gandhi.'' Pink- red tablecloth, fabric with flower designs. Sheer tan tablecloth fabric with gold thread embroidery border. Book, title: Srimad Bhagavad Gita. Special-edition book, title: Bhagavad Gita According to Gandhi. Golden fabric bag covered in floral white lace, closed by triangular flap with a gold and diamond pendant at the point. Short tan kurta with golden thread trim and concealed buttons. Tan vest with golden thread trim and concealed buttons. Tan pants with drawstring. 10'' x 12'' framed photograph of Dr. Martin Luther King, Jr. setting flowers at Mahatma Gandhi's Memorial at Rajghat in 1959. 24'' x 32'' framed Rogan Art painting, mostly red with green and golden detail, featuring a central spiral object. 24'' x 32'' framed Rogan Art painting; mostly green with golden detail, featuring a central object resembling a peacock. Purple dress with small gems and multi-colored embroidery of peacocks, flowers, and vines, sleeveless. Blue mid-length dress with sleeves with red and golden embroidery and gems in stripe and leaf pattern. Cream colored pashmina shawl with light orange and green stitching. Cream colored pashmina shawl with light gray stitching. Tan tunic with gray thread embroidery around the collar, sleeves, and bottom. Tan pants with drawstring. Rec'd--9/ 29/2014. Est. Value-- $7,385.93. Disposition--National Archives and Records Administration."
2014,St. Vincent & Grenadines,470.0,"6'' x 4'' x 5'' limited- edition sculpture with 3,000 pieces of amber lead crystal, title: ``Harmonious Beauty''. Rec'd--11/9/2014. Est. Value--$470.00. Disposition--National Archives and Records Administration."
2014,Saudi Arabia,560000.0,"Diamond and emerald jewelry set including necklace, earrings, ring, and bracelet. Rec'd--1/14/2014. Est. Value--$560,000.00. Disposition--National Archives and Records Administration."
2014,France,4900.0,"Six-tier vase of multi- colored crystal. Rec'd--2/9/2014. Est. Value--$4,900.00. Disposition--National Archives and Records Administration. Wine handled pursuant to United States Secret Service Policy."
2014,China,1287.99,"Purple and orange silk shawl with embroidered clouds and waves. Purple and orange silk purse with embroidered clouds and waves. Set of audio and video recordings of Madame Peng Liyuan performing folk songs. Book, title A Dream of Red Mansions, by Sun Wen of the Qing Dynasty. Rec'd--3/21/2014. Est. Value--$1,287.99. Disposition--National Archives and Records Administration."
2014,Saudi Arabia,570000.0,"Diamond and pearl jewelry set including necklace, earrings, ring, and bracelet. Rec'd--4/15/2014. Est. Value--$570,000.00. Disposition--National Archives and Records Administration."
2014,Malaysia,2115.0,"Three-tier silver tiffin carrier with rubies. Silver colored wrap with green, orange, and blue detail. Rec'd--4/26/ 2014. Est. Value-- $2,115.00. Disposition--National Archives and Records Administration."
2014,Malaysia,650.0,Black silk dress with pink and white pattern. Gray-black dress with white and beige pattern and gemstones. Black kaftan with colorful sequins. Pink-red songket fabric. Rec'd-- 4/27/2014. Est. Value-- $650.00. Disposition-- National Archives and Records Administration.
2014,Chile,478.0,"Necklace made of silver with lapis beads. Book, title: Chile. Rec'd--6/29/2014. Est. Value--$478.00. Disposition--National Archives and Records Administration."
2014,Guatemala,620.0,"Embroidered black, red, pink, and tan bag with leather bottom. Rec'd-- 7/24/2014. Est. Value-- $620.00. Disposition-- National Archives and Records Administration."
2014,Gabon,664.9499999999999,"Apple carved from light- colored wood. Brown, white, and gray scarf. Book, title: Visions of Africa: KOTA. Book, title: A Vision for Gabon. Rec'd--8/5/ 2014. Est. Value-- $664.95. Disposition-- National Archives and Records Administration."
2014,Swaziland,2761.0,"11'' bowl on pedestal made of recycled glass, decorated with heads of a rhino, elephant, hippo, and water buffalo with a 6'' pedestal in the shape of a hippo. Two customized glass mugs with silver jaguar- shaped handles. Clear glass and metal drink ware set consisting of 8.5'' ice bucket with jaguar heads applied over glass knob handles, six 9.25'' goblets, each featuring silver-tone head of an animal, and set of six bottle stoppers of blown glass in the shape of an animal. Small silver round jewelry box with golden seal of the Kingdom of Swaziland on lid. Rec'd--8/6/2014. Est. Value--$2,761.00. Disposition--National Archives and Records Administration."
2014,Burkina Faso,980.0,Cream color fabric table linen set including 24 napkins with embroidery of plants and animals and two tablecloths with embroidery matching the napkins. Beige rug with black and red pattern. Rec'd--8/7/ 2014. Est. Value-- $980.00. Disposition-- National Archives and Records Administration.
2014,Ghana,540.0,"Kente cloth, two pieces woven with multi- colored pattern. Book, title: The Humanitarian, The Philanthropist. Rec'd-- 8/7/2014. Est. Value-- $540.00. Disposition-- National Archives and Records Administration."
2014,Senegal,440.0,"Dining linen set including eight napkins and one tablecloth, white with patterns of leaves or flowers and gray and golden stitching. Rec'd--8/7/2014. Est. Value--$440.00. Disposition--National Archives and Records Administration."
2014,Mali,605.0,Gold pin in the shape of a flower. Woven rug with black and tan pattern. Rec'd--8/9/ 2014. Est. Value-- $605.00. Disposition-- National Archives and Records Administration.
2014,Gambia,1830.0,"35'' x 35'' mostly red and black painting with a metal rod attached to the top with spear heads on each end. 56'' Kora stringed instrument. Rec'd--8/12/2014. Est. Value--$1,830.00. Disposition--National Archives and Records Administration."
2014,Brunei,27300.0,"Jewelry set made of gold with emeralds and diamonds including a bracelet, ring, and two earrings. Rec'd--9/ 25/2014. Est. Value-- $27,300.00. Disposition--National Archives and Records Administration."
2014,Turkey,504.2,Gilded copper Tombak urn with an etched floral pattern. Rec'd-- 9/30/2014. Est. Value-- $504.20. Disposition-- National Archives and Records Administration.
2014,China,5420.0,"5'' x 4.5'' gold filigree handbag lined with white cloth. Gold brooch in the shape of rose petals and leaves. 13.5'' x 13.5'' white silk cloth embroidered with one golden rose and other golden flowers. Purple and tan shawl embroidered with botanical designs from the Qing Dynasty. 12'' x 11'' serving tray on four legs with two handles made of mostly gold with silver adornment on top resting on a flat, oval wooden serving tray on four short legs. Brown and tan leather briefcase with APEC logo lined with purple satin and closed by two gold- tone clasps. Scroll of tan cloth with corresponding Chinese and English script. Rec'd--11/11/2014. Est. Value--$5,420.00. Disposition--National Archives and Records Administration."
2013,Myanmar (Burma),26220.0,"13mm in diameter champagne pearl mounted to six-petal rosette backing with gold leaves and diamonds surrounding a pink stone. 13.8mm in diameter white pearl mounted to silver-tone parachute pendant with diamonds. Silver purse in coffer shape with curved handle. Rec'd-- 11/13/2013. Est. Value--$26,220.00. Disposition--National Archives and Records Administration."
2015,United Kingdom,2090.0,"Framed etching of Stonehenge. Rec'd--1/ 15/2015. Est. Value-- $2,090.00. Disposition--National Archives and Records Administration."
2015,India,1231.0,"Telegram facsimile from the U.S. to India's Constituent Assembly in 1946. Reproduction of the cover page of a report on India's Constitutional Debates. 17'' x 13'' framed photograph of Marian Anderson's radio interview in India. Hand-carved wooden Jali box with a small wooden latch and photo of Marian Anderson's radio interview in India on the lid. CD set, title: All India Radio Interview with Ms. Marian Anderson, 18 November 1957, New Delhi. Hand-carved black wooden Jali box with painting on the lid. Blue Shahmina shawl. Red Shahmina shawl. Beige and cream colored Shahmina shawl. Rec'd--1/25/ 2015. Est. Value-- $1,231.00. Disposition--National Archives and Records Administration."
2015,India,929.01,"Model spinning wheel with white tread looped around the wheel. Cloth scroll listing the Seven Social Sins as articulated by Mahatma Ghandi. Book, title: Mahatma Gandhi. Book, title: An Autobiography--The Story of my Experiments with the Truth. Ivory colored cloth. 56'' x 96'' bronze-colored bust of Mohandas Karamchard Gandhi on a wood base. Small burlap tote bag with zipper. Small burlap bag with velcro closure. Large burlap bag with straps and zippers. Rec'd--1/24/ 2015. Est. Value-- $929.01. Disposition-- National Archives and Records Administration."
2015,India,825.0,"Book, title: Thoughts and Reflections. Book, title: Winged Wonders of Rashtrapati Bhavan RB Series 2012-2014. Photobook, title: State Visit of His Excellency Mr. Barack H. Obama, President of the United States of America and Mrs. Michelle Obama to India 25 to 27 January 2015. Rec'd--1/26/ 2015. Est. Value-- $825.00. Disposition-- National Archives and Records Administration."
2015,Germany,440.0,"Framed watercolor painting of men playing basketball. Book, title: Ulrich Zeh. Rec'd--2/9/2015. Est. Value--$440.00. Disposition--National Archives and Records Administration."
2015,Qatar,6500.0,"Silver bowl with the Qatari insignia in the center and bordered by an alphabetical listing of national capitals and their distance from Doha in kilometers. Rec'd--2/ 24/2015. Est. Value-- $6,500.00. Disposition--National Archives and Records Administration."
2015,Ireland,10556.0,"Hunter green hardcover book of poetry authored by William Butler Yeats. Crystal presentation bowl with personalized inscription and quotes by Yeats along the top border with shamrocks with a round base. Rec'd--3/16/2015. Est. Value--$10,556.00. Disposition--National Archives and Records Administration."
2015,Afghanistan,2425.0,"10'' diameter blue lapis lazuli vase with stone inlay. 10'' diameter blue lapis lazuli bowl in a mosaic pattern. Rec'd-- 3/23/2015. Est. Value-- $2,425.00. Disposition--National Archives and Records Administration."
2015,Panama,384.79,Two 15'' x 10'' glass display panels in bright multicolor with stands. Shirt of sheer white cotton. Rec'd--4/ 9/2015. Est. Value-- $384.79. Disposition-- National Archives and Records Administration.
2015,Italy,760.0,"Four etchings on copper plates each depicting a theater: Greek, Roman, Odeaon, and Gaul-Roman. Rec'd--4/ 16/2015. Est. Value-- $760.00. Disposition-- National Archives and Records Administration."
2015,nan,1040.0,"35'' x 43'' framed painting of shapes and lines in blue, grey, black, and purple. Brown leather portfolio. Rec'd--4/20/ 2015. Est. Value-- $1,040.00. Disposition--National Archives and Records Adminsitration."
2015,Japan,1722.0,"GPS solar analog wristwatch with steel link band, charcoal dial, and solar panel face. Rec'd--4/27/ 2015. Est. Value-- $1,722.00. Disposition--National Archives and Records Administration."
2015,Saudi Arabia,87900.0,"36'' sword with handle made of mother-of- pearl and gold and a sheath of ruby- encrusted gold and handmade silver detail. Rec'd--5/13/ 2015. Est. Value-- $87,900.00. Disposition--National Archives and Records Administration."
2015,nan,502.5,Sterling silver coffee pot with beaded handle. Six small porcelain coffee cups. Two glass jars with silver lids. Box of assorted dates. Rec'd-- 5/13/2015. Est. Value-- $502.50. Disposition-- National Archives and Records Administration. Perishable items handled pursuant to United States Secret Service policy.
2015,Oman,1900.0,"Large sterling silver coffee pot with detailed engravings. Rec'd--5/13/2015. Est. Value--$1,900.00. Disposition--National Archives and Records Adminstration."
2015,Kuwait,42000.0,"24'' x 15'' silver- coated resin sculpture of camels and Bedouin on a green marble base. Rec'd--5/14/ 2015. Est. Value-- $42,000.00. Disposition -National Archives and Records Administration."
2015,Bahrain,10064.0,"Sterling silver sphere that opens to display a clock under a magnifying glass on a wooden pedestal. Rec'd--5/14/2015. Est. Value--$10,064.00. Disposition --National Archives and Records Administration."
2015,Botswana,550.0,31'' x 42'' framed pencil sketch portrait of President Obama. Rec'd--5/14/2015. Est. Value--$550.00. Disposition--National Archives and Records Administration
2015,Qatar,110000.0,"9'' gold-plated mechanical bird of a Common Chiffchaff that tweets, turns, and flaps its wings once per hour. Rec'd--5/14/ 2015. Est. Value-- $110,000.00. Disposition--National Archives and Records Administration."
2015,Tunisia,1900.0,"12'' miniature replica palm tree made of silver filigree on a marble base. Rec'd--5/ 21/2015. Est. Value-- $1,900.00. Disposition--National Achives and Records Administration."
2015,Netherlands,1600.0,"Personalized bicycle made of black metal with bell. 10'' x 12'' framed inscribed photograph of the King and Queen of the Netherlands. Rec'd--5/ 31/2015. Est. Value-- $1,600.00. Disposition--National Archives and Records Administration."
2015,Bavaria,1928.71,"Gold-tone cufflinks engraved with Bavarian coat of arms. 20'' carved wooden statue of a barefoot man with a walking stick and red satchel. Trekking poles with wristbands attached at the top. Black traditional Bavarian jacket with green collar. Brown leather hiking boots. Black hiking socks. Rec'd--6/7/2015. Est. Value--$1,928.71. Disposition--National Archives and Records Administration."
2015,Iraq,440.99,Ballpoint pen. Silver pocketwatch. USB drive. Rec'd--6/10/ 2015. Est. Value-- $440.99. Disposition-- National Archives and Records Administration. USB drive handle pursuant to United States Secret Service policy.
2015,Brazil,695.5,Warm-up jacket for the Brazil Olympic Team. Rio 2016 white t- shirt. Book set of Brazilian classic literature in green leather-bound volumes. Silvertone cufflinks. Rec'd--6/30/2015. Est. Value--$695.50. Disposition--National Archives and Records Administration.
2015,Nigeria,2260.0,"7' diameter circular leather mat with geometric pattern. Three 28'' diameter leather covers for seating pads. Rec'd--7/ 19/2015. Est. Value-- $2,260.00. Disposition--National Archives and Records Administration."
2015,Ethiopia,747.9499999999999,Two 41'' x 29'' framed photographs of then- Senator Obama's 2006 visit to Ethiopia. Body sash in the colors of the Ethiopian flag. 16'' x 20'' black and silver Amharic number script art. Blue and silver neck tie with Amharic numbers. Rec'd--7/27/ 2015. Est. Value-- $747.95. Disposition-- National Archives and Records Administration.
2015,Kenya,3264.46,"Book, title: Kenya. Book, title: Kenya the Beautiful. 12'' x 17'' miniature model of an elephant named Ahmed, known as the ``King of Marsabit.'' 31'' x 25'' painted black and white portrait of the First Family. 36'' x 25'' painted black and white portrait of President Obama. 24'' x 34'' framed oil painting of lions approaching zebras on the African plain. Rec'd--7/27/2015. Est. Value--$3,264.46. Disposition--National Archives and Records Administration."
2015,Cambodia,421.32,"13'' x 10'' silver-tone plate with etching of Angkor Wat. Book, title: Cambodia's Birds. Rec'd--8/3/ 2015. Est. Value-- $421.32. Disposition-- National Archives and Records Administration."
2015,nan,1200.0,"66'' x 22'' framed parchment scroll with hand-painted calligraphy. Rec'd--8/ 4/2015. Est. Value-- $1,200.00. Disposition--National Archives and Records Administration."
2015,Saudi Arabia,522972.0,"26'' x 22'' hand-made and specially commissioned bronze sculpture depicting two horses, one rearing and unsaddled and one standing and saddled, made with gold-plated sterling silver, diamonds, tsavorites, yellow sapphires, rubies, and obsidian mounted on a piano black lacquer rotating base. Chronometer shaped like a large winch from wooden sail ships with gold-plated casing, brass dial, crystal glass, and detail along the sides naming celebrated ships that made significant voyages. Set of ten golf irons. Leather golf bag with white stitching. Rec'd--9/3/2015. Est. Value--$522,972.00. Disposition--National Archives and Records Administration."
2015,Benin,9054.88,"13.5'' painted ebony wooden hand lantern. 18'' x 27'' framed relief art of a woman carrying a basket on her shoulder. Ten pieces of Dutch cloth of varied patterns and colors. Twenty-nine table linen sets of various colors, each including a table cloth, a table runner, and place mats. Twelve bottles of champagne. Rec'd--9/9/2015. Est. Value--$9,054.88. Disposition--National Archives and Records Administration."
2015,China,3840.0,"15'' x 61'' x 12'' bronze sculpture of five oxen facing different directons along a plank with a plaque describing the artwork's significance. Book, title: Friends of the Chinese People-- Commemorative Stamps. Book, title: For Justice and Peace. Rec'd--9/25/2015. Est. Value--$3,840.00. Disposition--National Archives and Records Administration."
2015,Brunei,790.0,"14'' large silver teapot with ornate vine design, the symbol of Brunei on the side, a felt bottom, a lid with a knob, and a pivoting handle. Rec'd--10/1/ 2015. Est. Value-- $790.00. Disposition-- National Archives and Records Administration."
2015,Germany,2659.99,"Men's stainless steel watch with leather band. Soccer ball in German National Team colors signed by the team. German National Team World Cup soccer jersey. Rec'd--10/6/ 2015. Est. Value-- $2,659.99. Disposition--National Archives and Records Administration."
2015,Turkey,2950.0,"13'' x 13'' x 8'' Kismet chest decorated in multicolored glass. Rec'd -10/16/2015. Est. Value--$2,950.00. Disposition--National Archives and Records Administration."
2015,nan,2900.0,"Chest of dark wood with metal corners, latch and lock, and lid decorated with an ox horn panel depicting an 18th century royal procession. Rec'd--10/ 16/2015. Est. Value-- $2,900.00. Disposition--National Archives and Records Administration."
2015,Pakistan,23615.0,"Cufflinks with shell design. 11' x 8' rug of multicolored silk. Four framed pictures of President Obama's mother working in Pakistan. Rec'd--10/21/ 2015. Est. Value-- $23,615.00. Disposition--National Archives and Records Administration."
2015,Indonesia,990.0,13'' diameter round tray of polished silver with engraving around the edge and four spherical legs. Rec'd--10/26/2015. Est. Value--$990.00. Disposition--National Archives and Records Administration.
2015,Turkey,1112.0,"Necktie of woven Turkish Kutnu fabric. Four sheets of stamps commemorating the G20 summit. Silk neck tie with Turkey G20 logo. Two cotton bathrobes with matching 55'' monogrammed towels. Book, title: A Vision of Global Peace. 6.25'' silver-tone candy dish with star and crescent moon engraved into top and filled with Turkish delight candy. 12'' porcelain vase with lid. Rec'd--11/15/ 2015. Est. Value-- $1,112.00. Disposition--National Archives and Records Administration. Perishable items handled pursuant to United States Secret Service policy."
2015,Philippines,5026.84,"20'' wood and metal sculpture of APEC member countries. 16'' x 8'' glass platter with brass banca boat handles. Tablet computer with case. Fifteen bottles of spirits. Banana chips. Chocolate-covered mangos. Rec'd--11/18/ 2015. Est. Value-- $5,026.84. Disposition--National Archives and Records Administration. Table and perishable items handled pursuant to United States Secret Service policy."
2015,Pakistan,1600.0,"70'' x 104'' rug made of silk in floral pattern with tassels. Rec'd--11/20/2015. Est. Value--$1,600.00. Disposition--National Archives and Records Administration."
2015,Malaysia,520.0,6'' pewter tankard with lid. Miniature silver gong suspended by chains from two curved arms with striking mallet and stand. Leather briefcase set including black document bag with handle and combination lock. 2016 daily planner. Rec'd--11/21/ 2015. Est. Value-- $520.00. Disposition-- National Archives and Records Administration.
2015,Brunei,1636.71,"Food basket of handmade glass with blue tint. Assorted food products. Three candles. 17.5'' x 17.5'' wooden serving board with two holes on the end. Two 3.5'' small metal serving bowls. 8'' x 10'' silver-tone picture frame. Gas-powered wine system. Ten argon gas canisters. 20'' x 12'' x 12'' navy trunk. Rec'd -12/1/ 2015. Est. Value-- $1,636.71. Disposition--National Archives and Records Administration. Food, candles, and gas canisters handled pursuant to United States Secret Service policy."
2015,Cuba,4158.0,"Seven boxes of cigars. Rec'd--12/9/2015. Est. Value--$4,158.00. Disposition--Handled pursuant to United States Secret Service policy."
2015,Pakistan,460.0,29'' x 24'' framed and matted painting of President Obama decorated with floral and animal design. Rec'd--12/27/2015. Est. Value--$460.00. Disposition--National Archives and Records Administration.
2015,Mexico,2950.0,"4'' x 4'' Tree of Life clay figurine including members of the First Family. 4'' x 4'' President Barack Obama's Tree of Life clay figurine. 2'' x 2'' Tree of Life clay figurine including the White House and staff members. Magnifying glass. Golf ball and baseball cap signed by Mexican professional golfer. Book, title: Tribute to Lorena Ochoa Rec'd--1/5/ 2015. Est. Value-- $2,950.00. Disposition--National Archives and Records Administration."
2015,Kyrgyzstan,510.0,"Two brown leather cell phone sleeves. Two tablet computer sleeves. Laptop computer sleeve. Silk tapestry in red, blue, and brown. Handmade scarf. Rec'd -2/20/ 2015. Est. Value-- $510.00. Disposition-- National Archives and Records Administration."
2015,Cuba,1193.57,"Ten CDs of Cuban music with CD rack. Long- sleeved button down linen Guyaybera shirt. Four bottles of spirits. Box of cigars with lighter. Wooden humidor. Four bottles of floral fragrances. Rec'd--4/11/2015. Est. Value--$1,193.57. Disposition--National Archives and Records Administration. Liquids, cigars, lighter, and humidor handled pursuant to United States Secret Service policy."
2015,Spain,1100.0,"12'' x 10'' signed photograph of the King and Queen of Spain in a silver frame. Rec'd-- 9/15/2015. Est. Value-- $1,100.00. Disposition--National Archives and Records Administration."
2015,nan,450.0,12'' x 10'' signed and framed photograph of Prince Henry of Wales. Rec'd--10/28/2015. Est. Value--$450.00. Disposition--National Archives and Records Administration.
2015,Morocco,842.0,Assorted chocolates in presentation basket. Rec'd--1/20/2015. Est. Value--$842.00. Disposition--Perishabl e items handled pursuant to United States Secret Service Policy.
2015,India,662.0,Hand-embroidered Shahmina shawl. Hand- carved wooden Jali box. Assorted Indian tea. Rec'd--1/24/2015. Est. Value--$662.00. Disposition--National Archives and Records Administration. Tea handled pursuant to United States Secret Service policy.
2015,India,900.0,"Pashmina Shawl with hand-embroidery. Specially commissioned tea set, including pot, six cups, six saucers, milk pitcher, and sugar jar. Rec'd-- 1/26/2015. Est. Value-- $900.00. Disposition-- National Archives and Records Administration."
2015,Liberia,450.0,"Quilt, hand-made from yellow and blue cotton fabric. Rec'd--2/27/ 2015. Est. Value-- $450.00. Disposition-- National Archives and Records Administration."
2015,Cambodia,390.0,4'' x 6'' framed drawing of President Obama in blue ink. 5'' x 7'' framed drawing of First Lady Michelle Obama in blue ink. Silk scarf with tassels. Rec'd--3/18/ 2015. Est. Value-- $390.00. Disposition-- National Archives and Records Administration.
2015,Japan,2260.0,"Necklace of pearls and gold links. 14.5'' x 10.5'' plate of bone china, oval shape, with hand-painted image of Bo and Sunny. Rec'd--3/19/2015. Est. Value--$2,260.00. Disposition--National Archives and Records Administration."
2015,Japan,413.0,"Clutch purse in graphite swirl pattern. Aluminum chrysanthemum ornament. Pet accessories set including tray, two collars, and two collar bells, made of beige leather and green thatching. Rec'd--4/27/2015. Est. Value--$413.00. Disposition--National Archives and Records Administration."
2015,Kuwait,3550.0,"Commemorative coin from the 5th Anniversary of the Proclamation of His Highness Sheikh Sabah Al-Ahmed Al- Jaber Al-Sabah as the Emir of Kuwait (2006- 2011). Leather greeting card with gold lettering. Black box with gold trim. Black robe with golden embroidery. Pink robe with golden embroidery. Case of six small gold-plated silver coins issued by the Central Bank of Kuwait. Rec'd--5/14/ 2015. Est. Value-- $3,550.00. Disposition--National Archives and Records Administration."
2015,Qatar,6900.0,"Six porcelain plates with hand-painted designs of birds, butterflies, and flowers, applied with polished 24-carat gold. Rec'd--5/14/ 2015. Est. Value-- $6,900.00. Disposition--National Archives and Records Administration."
2015,Netherlands,975.0,Personalized bicycle made of black metal with bell. Rec'd--5/31/ 2015. Est. Value-- $975.00. Disposition-- National Archives and Records Administration.
2015,Italy,650.0,Sterling silver flower dish. Rec'd--6/17/ 2015. Est. Value-- $650.00. Disposition-- National Archives and Records Administration.
